;BTC-USD;hash-rate
13/03/2015;285.3370056152344;346865.6791
14/03/2015;281.885009765625;343736.72976666666
15/03/2015;286.3930053710937;340607.78043333336
16/03/2015;290.5929870605469;337478.8311
17/03/2015;285.5050048828125;333661.70526666666
18/03/2015;256.29901123046875;329844.57943333336
19/03/2015;260.9280090332031;326027.4536
20/03/2015;261.7489929199219;328385.09013333335
21/03/2015;260.0249938964844;330742.7266666667
22/03/2015;267.9599914550781;333100.3632
23/03/2015;266.739990234375;336300.00806666666
24/03/2015;245.59500122070312;339499.65293333336
25/03/2015;246.19700622558597;342699.2978
26/03/2015;248.5319976806641;348841.4415
27/03/2015;247.0290069580078;354983.5852
28/03/2015;252.79800415039065;361125.7289
29/03/2015;242.71299743652344;362065.20793333335
30/03/2015;247.5260009765625;363004.68696666666
31/03/2015;244.2239990234375;363944.166
01/04/2015;247.27200317382807;359078.3066
02/04/2015;253.0050048828125;354212.4472
03/04/2015;254.32200622558597;349346.5878
04/04/2015;253.69700622558597;348441.995
05/04/2015;260.5979919433594;347537.4022
06/04/2015;255.49200439453125;346632.8094
07/04/2015;253.17999267578125;346386.58263333334
08/04/2015;245.02200317382807;346140.3558666667
09/04/2015;243.67599487304688;345894.1291
10/04/2015;236.07200622558597;345302.44536666665
11/04/2015;236.552001953125;344710.76163333334
12/04/2015;236.1529998779297;344119.0779
13/04/2015;224.5870056152344;343650.88866666664
14/04/2015;219.15899658203125;343182.69943333336
15/04/2015;223.8329925537109;342714.5102
16/04/2015;228.572998046875;341661.0844666667
17/04/2015;222.8820037841797;340607.65873333334
18/04/2015;223.3560028076172;339554.233
19/04/2015;222.6000061035156;342012.2264
20/04/2015;224.62600708007807;344470.2198
21/04/2015;235.2689971923828;346928.2132
22/04/2015;234.17599487304688;347474.1046
23/04/2015;236.4620056152344;348019.996
24/04/2015;231.26800537109372;348565.8874
25/04/2015;226.38999938964844;349068.60816666664
26/04/2015;219.42999267578125;349571.32893333334
27/04/2015;229.28599548339844;350074.0497
28/04/2015;225.85499572753903;344393.79453333333
29/04/2015;225.80799865722656;338713.53936666664
30/04/2015;236.1450042724609;333033.2842
01/05/2015;232.07899475097656;334723.80846666667
02/05/2015;234.92999267578125;336414.33273333334
03/05/2015;240.3580017089844;338104.857
04/05/2015;239.01800537109372;335873.05313333333
05/05/2015;236.1210021972656;333641.2492666667
06/05/2015;229.7819976806641;331409.4454
07/05/2015;237.33399963378903;336290.7453666667
08/05/2015;243.86300659179688;341172.0453333333
09/05/2015;241.83200073242188;346053.3453
10/05/2015;240.29600524902344;344609.36463333335
11/05/2015;242.1580047607422;343165.38396666665
12/05/2015;241.11199951171875;341721.4033
13/05/2015;236.3769989013672;341946.962
14/05/2015;236.9290008544922;342172.5207
15/05/2015;237.60499572753903;342398.0794
16/05/2015;236.1529998779297;349979.8933
17/05/2015;236.802001953125;357561.7072
18/05/2015;233.1280059814453;365143.5211
19/05/2015;231.94700622558597;360197.0025666667
20/05/2015;234.01800537109372;355250.4840333333
21/05/2015;235.343994140625;350303.9655
22/05/2015;240.34800720214844;349417.50323333335
23/05/2015;238.8719940185547;348531.04096666665
24/05/2015;240.9530029296875;347644.5787
25/05/2015;237.1100006103516;344640.67073333333
26/05/2015;237.11599731445312;341636.76276666665
27/05/2015;237.2830047607422;338632.8548
28/05/2015;237.4080047607422;338286.2500333333
29/05/2015;237.0959930419922;337939.64526666666
30/05/2015;233.34500122070312;337593.0405
31/05/2015;230.19000244140625;337939.64526666666
01/06/2015;222.92599487304688;338286.2500333333
02/06/2015;225.8029937744141;338632.8548
03/06/2015;225.87399291992188;339472.8150333333
04/06/2015;224.32400512695312;340312.77526666666
05/06/2015;224.95199584960935;341152.7355
06/06/2015;225.61900329589844;344650.2158666667
07/06/2015;222.8809967041016;348147.6962333333
08/06/2015;228.48899841308597;351645.1766
09/06/2015;229.04800415039065;355305.68346666667
10/06/2015;228.8029937744141;358966.19033333333
11/06/2015;229.7050018310547;362626.6972
12/06/2015;229.98199462890625;363077.3051
13/06/2015;232.4019927978516;363527.913
14/06/2015;233.54299926757807;363978.5209
15/06/2015;236.822998046875;360201.2734
16/06/2015;250.8950042724609;356424.0259
17/06/2015;249.28399658203125;352646.7784
18/06/2015;249.0070037841797;355822.77733333333
19/06/2015;244.6060028076172;358998.77626666665
20/06/2015;245.2120056152344;362174.7752
21/06/2015;243.94400024414065;357197.3917333333
22/06/2015;246.9900054931641;352220.0082666667
23/06/2015;244.29600524902344;347242.6248
24/06/2015;240.51499938964844;351359.66133333335
25/06/2015;242.7989959716797;355476.69786666665
26/06/2015;243.593994140625;359593.7344
27/06/2015;250.9900054931641;360299.5121
28/06/2015;249.0110015869141;361005.2898
29/06/2015;257.0639953613281;361711.0675
30/06/2015;263.0719909667969;359419.23843333335
01/07/2015;258.6210021972656;357127.40936666663
02/07/2015;255.41200256347656;354835.5803
03/07/2015;256.33599853515625;356991.6812666666
04/07/2015;260.885986328125;359147.78223333333
05/07/2015;271.9129943847656;361303.8832
06/07/2015;269.0299987792969;365412.7635
07/07/2015;266.2070007324219;369521.64379999996
08/07/2015;270.7850036621094;373630.5241
09/07/2015;269.2279968261719;373747.46636666666
10/07/2015;284.8940124511719;373864.40863333334
11/07/2015;293.114990234375;373981.3509
12/07/2015;310.86700439453125;370191.4324
13/07/2015;292.0539855957031;366401.5139
14/07/2015;287.4639892578125;362611.5954
15/07/2015;285.8290100097656;363025.55073333334
16/07/2015;278.0889892578125;363439.5060666666
17/07/2015;279.47198486328125;363853.4614
18/07/2015;274.9010009765625;366013.7056666667
19/07/2015;273.614013671875;368173.9499333333
20/07/2015;278.9809875488281;370334.1942
21/07/2015;275.8330078125;369487.8542333334
22/07/2015;277.22198486328125;368641.51426666667
23/07/2015;276.04901123046875;367795.1743
24/07/2015;288.27801513671875;371857.65750000003
25/07/2015;288.6969909667969;375920.1407
26/07/2015;292.6860046386719;379982.6239
27/07/2015;293.6239929199219;382187.521
28/07/2015;294.427001953125;384392.4181
29/07/2015;289.5899963378906;386597.3152
30/07/2015;287.72198486328125;383091.19213333336
31/07/2015;284.6499938964844;379585.06906666665
01/08/2015;281.6010131835937;376078.946
02/08/2015;282.614013671875;378801.4655
03/08/2015;281.2269897460937;381523.985
04/08/2015;285.2179870605469;384246.5045
05/08/2015;281.8819885253906;382018.9885333333
06/08/2015;278.5769958496094;379791.47256666666
07/08/2015;279.5849914550781;377563.9566
08/08/2015;260.9970092773437;374637.80429999996
09/08/2015;265.0830078125;371711.652
10/08/2015;264.4700012207031;368785.4997
11/08/2015;270.385986328125;375439.0377
12/08/2015;266.3760070800781;382092.5757
13/08/2015;264.0799865722656;388746.1137
14/08/2015;265.67999267578125;386283.03386666666
15/08/2015;261.5509948730469;383819.95403333334
16/08/2015;258.5069885253906;381356.8742
17/08/2015;257.9760131835937;375992.67873333336
18/08/2015;211.07899475097656;370628.48326666665
19/08/2015;226.6840057373047;365264.2878
20/08/2015;235.3500061035156;372125.4680666667
21/08/2015;232.56900024414065;378986.6483333333
22/08/2015;230.38999938964844;385847.8286
23/08/2015;228.16900634765625;390239.56696666667
24/08/2015;210.4949951171875;394631.3053333333
25/08/2015;221.60899353027344;399023.0437
26/08/2015;225.83099365234372;399404.3968333333
27/08/2015;224.7689971923828;399785.7499666667
28/08/2015;231.39599609375;400167.1031
29/08/2015;229.77999877929688;402532.6921
30/08/2015;228.7610015869141;404898.2811
31/08/2015;230.05599975585935;407263.8701
01/09/2015;228.1210021972656;409190.3785
02/09/2015;229.28399658203125;411116.8869
03/09/2015;227.18299865722656;413043.3953
04/09/2015;230.29800415039065;413824.7906
05/09/2015;235.0189971923828;414606.1859
06/09/2015;239.83999633789065;415387.5812
07/09/2015;239.8470001220703;415465.34846666665
08/09/2015;243.60699462890625;415543.11573333334
09/09/2015;238.16799926757807;415620.883
10/09/2015;238.4770050048828;421076.4889666666
11/09/2015;240.10699462890625;426532.09493333334
12/09/2015;235.22900390625;431987.7009
13/09/2015;230.51199340820312;430504.59706666664
14/09/2015;230.6439971923828;429021.49323333334
15/09/2015;230.3040008544922;427538.3894
16/09/2015;229.09100341796875;428077.6999
17/09/2015;229.80999755859372;428617.01039999997
18/09/2015;232.9750061035156;429156.3209
19/09/2015;231.4929962158203;424239.3004333333
20/09/2015;231.2120056152344;419322.27996666665
21/09/2015;227.0850067138672;414405.2595
22/09/2015;230.6179962158203;412983.008
23/09/2015;230.2830047607422;411560.7565
24/09/2015;234.5290069580078;410138.505
25/09/2015;235.1439971923828;416831.261
26/09/2015;234.33999633789065;423524.017
27/09/2015;232.7570037841797;430216.773
28/09/2015;239.1419982910156;436396.83763333334
29/09/2015;236.6869964599609;442576.90226666664
30/09/2015;236.05999755859372;448756.9669
01/10/2015;237.5489959716797;446502.5196333333
02/10/2015;237.29299926757807;444248.0723666667
03/10/2015;238.72999572753903;441993.6251
04/10/2015;238.25900268554688;445818.67943333334
05/10/2015;240.38299560546875;449643.7337666667
06/10/2015;246.06300354003903;453468.7881
07/10/2015;242.968994140625;445835.032
08/10/2015;242.3040008544922;438201.2759
09/10/2015;243.93099975585935;430567.5198
10/10/2015;244.9409942626953;431143.3373
11/10/2015;247.0500030517578;431719.1548
12/10/2015;245.30799865722656;432294.9723
13/10/2015;249.50799560546875;431431.2460666667
14/10/2015;251.98899841308597;430567.5198333333
15/10/2015;254.32000732421875;429703.7936
16/10/2015;262.8689880371094;434097.46363333333
17/10/2015;270.6400146484375;438491.13366666663
18/10/2015;261.6430053710937;442884.8037
19/10/2015;263.43701171875;444685.1224666667
20/10/2015;269.4630126953125;446485.4412333333
21/10/2015;266.2720031738281;448285.76
22/10/2015;274.02301025390625;446293.4620333333
23/10/2015;276.4960021972656;444301.1640666667
24/10/2015;281.65399169921875;442308.8661
25/10/2015;283.67999267578125;443173.59506666666
26/10/2015;285.29998779296875;444038.32403333334
27/10/2015;293.7879943847656;444903.053
28/10/2015;304.6180114746094;447256.6519
29/10/2015;313.8550109863281;449610.25080000004
30/10/2015;328.0150146484375;451963.8497
31/10/2015;314.1659851074219;457395.7331
01/11/2015;325.4309997558594;462827.6165
02/11/2015;361.1889953613281;468259.4999
03/11/2015;403.4169921875;471474.42353333335
04/11/2015;411.56298828125;474689.34716666664
05/11/2015;386.35400390625;477904.2708
06/11/2015;374.4700012207031;475693.7977666667
07/11/2015;386.4819946289063;473483.3247333333
08/11/2015;373.3680114746094;471272.8517
09/11/2015;380.2569885253906;466557.17586666666
10/11/2015;336.8190002441406;461841.5000333333
11/11/2015;311.0840148925781;457125.8242
12/11/2015;338.1520080566406;468515.72236666665
13/11/2015;336.75299072265625;479905.62053333333
14/11/2015;332.906005859375;491295.5187
15/11/2015;320.1659851074219;498709.2907666667
16/11/2015;330.7510070800781;506123.06283333333
17/11/2015;335.093994140625;513536.8349
18/11/2015;334.5899963378906;510856.6811666667
19/11/2015;326.14898681640625;508176.52743333334
20/11/2015;322.0220031738281;505496.3737
21/11/2015;326.927001953125;512822.4081
22/11/2015;324.5360107421875;520148.4425
23/11/2015;323.0459899902344;527474.4769
24/11/2015;320.0459899902344;530739.4331666667
25/11/2015;328.2059936523437;534004.3894333333
26/11/2015;352.6839904785156;537269.3457
27/11/2015;358.0419921875;541588.6782
28/11/2015;357.3810119628906;545908.0107
29/11/2015;371.29400634765625;550227.3432
30/11/2015;377.3210144042969;557900.4491666667
01/12/2015;362.4880065917969;565573.5551333333
02/12/2015;359.18701171875;573246.6611
03/12/2015;361.0459899902344;568426.5690666666
04/12/2015;363.1830139160156;563606.4770333334
05/12/2015;388.9490051269531;558786.385
06/12/2015;388.7829895019531;567608.2660333334
07/12/2015;395.5360107421875;576430.1470666666
08/12/2015;415.56298828125;585252.0281
09/12/2015;417.56298828125;601721.1909666667
10/12/2015;415.47900390625;618190.3538333334
11/12/2015;451.93798828125;634659.5167
12/12/2015;434.99700927734375;642935.0874000001
13/12/2015;433.7550048828125;651210.6581
14/12/2015;444.1820068359375;659486.2288
15/12/2015;465.3210144042969;668848.6114
16/12/2015;454.9339904785156;678210.994
17/12/2015;456.0780029296875;687573.3766
18/12/2015;463.6159973144531;680853.3116666666
19/12/2015;462.3219909667969;674133.2467333333
20/12/2015;442.68499755859375;667413.1818
21/12/2015;438.6390075683594;673059.2030666667
22/12/2015;436.5719909667969;678705.2243333333
23/12/2015;442.4010009765625;684351.2456
24/12/2015;454.9849853515625;692262.6232333333
25/12/2015;455.6530151367188;700174.0008666667
26/12/2015;417.2739868164063;708085.3785
27/12/2015;422.822998046875;722242.6619333334
28/12/2015;422.2789916992188;736399.9453666667
29/12/2015;432.9830017089844;750557.2288
30/12/2015;426.6199951171875;757209.9822666667
31/12/2015;430.5669860839844;763862.7357333333
01/01/2016;434.3340148925781;770515.4892
02/01/2016;433.43798828125;760117.8951666666
03/01/2016;430.010986328125;749720.3011333334
04/01/2016;433.0910034179688;739322.7071
05/01/2016;431.9599914550781;748372.8819333334
06/01/2016;429.1050109863281;757423.0567666667
07/01/2016;458.0480041503906;766473.2316
08/01/2016;453.2300109863281;781719.0899333333
09/01/2016;447.6109924316406;796964.9482666667
10/01/2016;447.9909973144531;812210.8066
11/01/2016;448.4280090332031;819341.9338666666
12/01/2016;435.6900024414063;826473.0611333334
13/01/2016;432.3710021972656;833604.1884
14/01/2016;430.3059997558594;831196.7892666666
15/01/2016;364.33099365234375;828789.3901333334
16/01/2016;387.5360107421875;826381.991
17/01/2016;382.2990112304688;825229.6779333333
18/01/2016;387.1679992675781;824077.3648666667
19/01/2016;380.1489868164063;822925.0518
20/01/2016;420.2300109863281;818285.6141
21/01/2016;410.2619934082031;813646.1764
22/01/2016;382.4920043945313;809006.7387
23/01/2016;387.4909973144531;838254.4118333333
24/01/2016;402.9710083007813;867502.0849666666
25/01/2016;391.72601318359375;896749.7581
26/01/2016;392.1530151367188;907412.3157333334
27/01/2016;394.9719848632813;918074.8733666666
28/01/2016;380.28900146484375;928737.431
29/01/2016;379.4739990234375;941125.1078333333
30/01/2016;378.2550048828125;953512.7846666666
31/01/2016;368.7669982910156;965900.4615
01/02/2016;373.0559997558594;975806.3649333334
02/02/2016;374.447998046875;985712.2683666666
03/02/2016;369.9490051269531;995618.1718
04/02/2016;389.593994140625;1014655.3915333333
05/02/2016;386.5490112304688;1033692.6112666667
06/02/2016;376.5220031738281;1052729.831
07/02/2016;376.6199951171875;1072852.0093333332
08/02/2016;373.4469909667969;1092974.1876666667
09/02/2016;376.0289916992188;1113096.366
10/02/2016;381.6489868164063;1145299.8153333333
11/02/2016;379.6539916992188;1177503.2646666665
12/02/2016;384.2630004882813;1209706.714
13/02/2016;391.8599853515625;1210046.944
14/02/2016;407.2300109863281;1210387.174
15/02/2016;400.18499755859375;1210727.404
16/02/2016;407.4880065917969;1189576.3476666668
17/02/2016;416.3219909667969;1168425.2913333334
18/02/2016;422.37298583984375;1147274.235
19/02/2016;420.7850036621094;1151684.9383333335
20/02/2016;437.16400146484375;1156095.6416666666
21/02/2016;438.7980041503906;1160506.345
22/02/2016;437.74798583984375;1149100.6583333332
23/02/2016;420.7359924316406;1137694.9716666667
24/02/2016;424.9549865722656;1126289.285
25/02/2016;424.54400634765625;1125098.389
26/02/2016;432.1520080566406;1123907.493
27/02/2016;432.5190124511719;1122716.597
28/02/2016;433.5039978027344;1123103.607
29/02/2016;437.6969909667969;1123490.617
01/03/2016;435.12298583984375;1123877.627
02/03/2016;423.989013671875;1129682.7803333334
03/03/2016;421.6510009765625;1135487.9336666667
04/03/2016;410.9389953613281;1141293.087
05/03/2016;400.5700073242188;1147366.911
06/03/2016;407.7070007324219;1153440.7349999999
07/03/2016;414.3210144042969;1159514.559
08/03/2016;413.9719848632813;1167230.1976666667
09/03/2016;414.8599853515625;1174945.8363333333
10/03/2016;417.1310119628906;1182661.475
11/03/2016;421.6900024414063;1186714.1963333334
12/03/2016;411.6239929199219;1190766.9176666667
13/03/2016;414.0650024414063;1194819.639
14/03/2016;416.43798828125;1197069.7703333334
15/03/2016;416.8299865722656;1199319.9016666666
16/03/2016;417.010986328125;1201570.033
17/03/2016;420.6210021972656;1186628.446
18/03/2016;409.5480041503906;1171686.8590000002
19/03/2016;410.4440002441406;1156745.272
20/03/2016;413.7550048828125;1158014.7306666668
21/03/2016;413.3070068359375;1159284.1893333334
22/03/2016;418.0889892578125;1160553.648
23/03/2016;418.0409851074219;1165850.9646666667
24/03/2016;416.3940124511719;1171148.2813333333
25/03/2016;417.177001953125;1176445.598
26/03/2016;417.9450073242188;1184672.4903333334
27/03/2016;426.7650146484375;1192899.3826666665
28/03/2016;424.2309875488281;1201126.275
29/03/2016;416.5159912109375;1218755.3299999998
30/03/2016;414.8160095214844;1236384.385
31/03/2016;416.72900390625;1254013.44
01/04/2016;417.9599914550781;1242789.3126666667
02/04/2016;420.87298583984375;1231565.1853333332
03/04/2016;420.9039916992188;1220341.058
04/04/2016;421.4440002441406;1219857.3716666666
05/04/2016;424.0299987792969;1219373.6853333334
06/04/2016;423.4129943847656;1218889.999
07/04/2016;422.7449951171875;1228094.9453333335
08/04/2016;420.3489990234375;1237299.8916666666
09/04/2016;419.4110107421875;1246504.838
10/04/2016;421.5639953613281;1256773.8893333334
11/04/2016;422.4830017089844;1267042.9406666667
12/04/2016;425.1900024414063;1277311.992
13/04/2016;423.7340087890625;1291410.4336666667
14/04/2016;424.2820129394531;1305508.8753333334
15/04/2016;429.7130126953125;1319607.317
16/04/2016;430.5719909667969;1317734.8066666666
17/04/2016;427.3989868164063;1315862.2963333335
18/04/2016;428.5910034179688;1313989.786
19/04/2016;435.5090026855469;1322638.2893333335
20/04/2016;441.3890075683594;1331286.7926666667
21/04/2016;449.4249877929688;1339935.296
22/04/2016;445.7369995117188;1333590.9056666668
23/04/2016;450.2820129394531;1327246.5153333333
24/04/2016;458.5549926757813;1320902.125
25/04/2016;461.4259948730469;1309059.2623333333
26/04/2016;466.0889892578125;1297216.3996666668
27/04/2016;444.68701171875;1285373.537
28/04/2016;449.010986328125;1270133.742
29/04/2016;455.0969848632813;1254893.947
30/04/2016;448.3179931640625;1239654.152
01/05/2016;451.875;1262896.2643333334
02/05/2016;444.66900634765625;1286138.3766666667
03/05/2016;450.3039855957031;1309380.489
04/05/2016;446.7219848632813;1334319.8053333333
05/05/2016;447.97601318359375;1359259.1216666668
06/05/2016;459.6029968261719;1384198.438
07/05/2016;458.5360107421875;1390965.0663333335
08/05/2016;458.5480041503906;1397731.6946666667
09/05/2016;460.4830017089844;1404498.323
10/05/2016;450.8949890136719;1404333.3293333333
11/05/2016;452.7279968261719;1404168.3356666667
12/05/2016;454.7659912109375;1404003.342
13/05/2016;455.6700134277344;1406106.1199999999
14/05/2016;455.6709899902344;1408208.898
15/05/2016;457.5679931640625;1410311.676
16/05/2016;454.1629943847656;1394981.043
17/05/2016;453.7829895019531;1379650.41
18/05/2016;454.6189880371094;1364319.777
19/05/2016;438.7149963378906;1364319.777
20/05/2016;442.6759948730469;1364319.777
21/05/2016;443.18798828125;1364319.777
22/05/2016;439.322998046875;1402025.952
23/05/2016;444.1549987792969;1439732.1269999999
24/05/2016;445.9809875488281;1477438.302
25/05/2016;449.5989990234375;1485720.9783333333
26/05/2016;453.3840026855469;1494003.6546666666
27/05/2016;473.4639892578125;1502286.331
28/05/2016;530.0399780273438;1482011.575
29/05/2016;526.2329711914062;1461736.8190000001
30/05/2016;533.864013671875;1441462.063
31/05/2016;531.385986328125;1419566.9293333334
01/06/2016;536.9199829101562;1397671.7956666667
02/06/2016;537.9719848632812;1375776.662
03/06/2016;569.1939697265625;1371058.635
04/06/2016;572.7269897460938;1366340.608
05/06/2016;574.9769897460938;1361622.581
06/06/2016;585.5369873046875;1391817.9533333334
07/06/2016;576.5969848632812;1422013.3256666667
08/06/2016;581.64501953125;1452208.698
09/06/2016;574.6300048828125;1462405.2413333333
10/06/2016;577.469970703125;1472601.7846666668
11/06/2016;606.7269897460938;1482798.328
12/06/2016;672.7839965820312;1480651.053
13/06/2016;704.3759765625;1478503.778
14/06/2016;685.5590209960938;1476356.503
15/06/2016;694.468994140625;1468302.2256666666
16/06/2016;766.3079833984375;1460247.9483333335
17/06/2016;748.9089965820312;1452193.671
18/06/2016;756.2269897460938;1470293.8796666667
19/06/2016;763.781005859375;1488394.0883333334
20/06/2016;737.2260131835938;1506494.297
21/06/2016;666.6519775390625;1512522.3386666668
22/06/2016;596.1160278320312;1518550.3803333333
23/06/2016;623.9769897460938;1524578.422
24/06/2016;665.2990112304688;1528653.4956666667
25/06/2016;665.1229858398438;1532728.5693333333
26/06/2016;629.3670043945312;1536803.643
27/06/2016;655.2750244140625;1524310.4653333332
28/06/2016;647.0009765625;1511817.2876666668
29/06/2016;639.8900146484375;1499324.11
30/06/2016;673.3369750976562;1526097.7550000001
01/07/2016;676.2960205078125;1552871.4
02/07/2016;703.7020263671875;1579645.045
03/07/2016;658.6640014648438;1578080.5723333333
04/07/2016;683.6619873046875;1576516.0996666667
05/07/2016;670.6270141601562;1574951.627
06/07/2016;677.3309936523438;1567994.769
07/07/2016;640.56201171875;1561037.911
08/07/2016;666.5230102539062;1554081.053
09/07/2016;650.9600219726562;1553326.0806666666
10/07/2016;649.3599853515625;1552571.1083333334
11/07/2016;647.6589965820312;1551816.136
12/07/2016;664.551025390625;1541713.1663333334
13/07/2016;654.468017578125;1531610.1966666665
14/07/2016;658.0780029296875;1521507.227
15/07/2016;663.2550048828125;1522517.524
16/07/2016;660.7670288085938;1523527.821
17/07/2016;679.458984375;1524538.118
18/07/2016;673.1060180664062;1516517.1
19/07/2016;672.864013671875;1508496.082
20/07/2016;665.6849975585938;1500475.064
21/07/2016;665.0120239257812;1503092.068
22/07/2016;650.6190185546875;1505709.072
23/07/2016;655.5560302734375;1508326.076
24/07/2016;661.2849731445312;1475039.4383333332
25/07/2016;654.0969848632812;1441752.8006666666
26/07/2016;651.7839965820312;1408466.163
27/07/2016;654.3519897460938;1399874.873
28/07/2016;655.0349731445312;1391283.583
29/07/2016;656.9920043945312;1382692.293
30/07/2016;655.0469970703125;1399874.8726666667
31/07/2016;624.6810302734375;1417057.4523333332
01/08/2016;606.27197265625;1434240.032
02/08/2016;547.4650268554688;1469338.505
03/08/2016;566.35498046875;1504436.978
04/08/2016;578.2890014648438;1539535.451
05/08/2016;575.0430297851562;1569570.6376666666
06/08/2016;587.7780151367188;1599605.8243333332
07/08/2016;592.6900024414062;1629641.011
08/08/2016;591.0540161132812;1602095.1053333334
09/08/2016;587.801025390625;1574549.1996666666
10/08/2016;592.10302734375;1547003.294
11/08/2016;589.1199951171875;1528364.7
12/08/2016;587.5590209960938;1509726.1060000001
13/08/2016;585.5880126953125;1491087.512
14/08/2016;570.4730224609375;1501217.385
15/08/2016;567.239990234375;1511347.2580000001
16/08/2016;577.4390258789062;1521477.131
17/08/2016;573.2160034179688;1529922.3693333333
18/08/2016;574.3179931640625;1538367.6076666666
19/08/2016;575.6300048828125;1546812.846
20/08/2016;581.697021484375;1562236.148
21/08/2016;581.3079833984375;1577659.45
22/08/2016;586.7529907226562;1593082.752
23/08/2016;583.4149780273438;1620869.0790000001
24/08/2016;580.1820068359375;1648655.406
25/08/2016;577.760986328125;1676441.733
26/08/2016;579.6510009765625;1646597.1593333334
27/08/2016;569.947021484375;1616752.5856666667
28/08/2016;573.9119873046875;1586908.012
29/08/2016;574.1069946289062;1587876.9533333334
30/08/2016;577.5029907226562;1588845.8946666666
31/08/2016;575.4719848632812;1589814.836
01/09/2016;572.302978515625;1600451.5536666666
02/09/2016;575.5369873046875;1611088.2713333333
03/09/2016;598.2119750976562;1621724.989
04/09/2016;608.6339721679688;1624093.5793333333
05/09/2016;606.5900268554688;1626462.1696666668
06/09/2016;610.4359741210938;1628830.76
07/09/2016;614.5440063476562;1624127.6873333333
08/09/2016;626.3159790039062;1619424.6146666666
09/09/2016;622.8610229492188;1614721.542
10/09/2016;623.5089721679688;1616811.7966666666
11/09/2016;606.718994140625;1618902.0513333334
12/09/2016;608.2429809570312;1620992.306
13/09/2016;609.2410278320312;1656607.144
14/09/2016;610.6840209960938;1692221.982
15/09/2016;607.155029296875;1727836.82
16/09/2016;606.9730224609375;1741167.4836666668
17/09/2016;605.9840087890625;1754498.1473333333
18/09/2016;609.8740234375;1767828.811
19/09/2016;609.2269897460938;1736655.6996666666
20/09/2016;608.31201171875;1705482.5883333334
21/09/2016;597.1489868164062;1674309.477
22/09/2016;596.2979736328125;1670567.406
23/09/2016;602.8419799804688;1666825.335
24/09/2016;602.625;1663083.264
25/09/2016;600.8259887695312;1710184.4873333334
26/09/2016;608.0430297851562;1757285.7106666665
27/09/2016;606.166015625;1804386.934
