;AAPL;AMZN;GOOGL
2016-01-04;26.337499618530273;31.84950065612793;37.97200012207031
2016-01-05;25.677499771118164;31.68950080871582;38.076499938964844
2016-01-06;25.174999237060547;31.63249969482422;37.96649932861328
2016-01-07;24.112499237060547;30.39699935913086;37.04999923706055
2016-01-08;24.239999771118164;30.352500915527344;36.545501708984375
2016-01-11;24.63249969482422;30.886999130249023;36.653499603271484
2016-01-12;24.989999771118164;30.894500732421875;37.266998291015625
2016-01-13;24.34749984741211;29.090499877929688;35.97850036621094
2016-01-14;24.8799991607666;29.649999618530273;36.56949996948242
2016-01-15;24.282499313354492;28.509000778198242;35.52450180053711
2016-01-19;24.165000915527344;28.724000930786133;35.95399856567383
2016-01-20;24.197500228881836;28.588499069213867;35.928001403808594
2016-01-21;24.075000762939453;28.750999450683594;36.333499908447266
2016-01-22;25.354999542236328;29.819000244140625;37.27299880981445
2016-01-25;24.860000610351562;29.826499938964844;36.680999755859375
2016-01-26;24.997499465942383;30.0625;36.68949890136719
2016-01-27;23.354999542236328;29.167499542236328;35.87900161743164
2016-01-28;23.522499084472656;31.767499923706055;37.415000915527344
2016-01-29;24.334999084472656;29.350000381469727;38.067501068115234
2016-02-01;24.107500076293945;28.74049949645996;38.53850173950195
2016-02-02;23.6200008392334;27.604999542236328;39.045501708984375
2016-02-03;24.087499618530273;26.553499221801758;37.46900177001953
2016-02-04;24.149999618530273;26.812999725341797;36.50149917602539
2016-02-05;23.5049991607666;25.10650062561035;35.1879997253418
2016-02-08;23.752500534057617;24.405000686645508;35.20800018310547
2016-02-09;23.747499465942383;24.103500366210938;35.05099868774414
2016-02-10;23.5674991607666;24.52400016784668;35.342498779296875
2016-02-11;23.424999237060547;25.19099998474121;35.31800079345703
2016-02-12;23.497499465942383;25.354000091552734;35.34450149536133
2016-02-16;24.15999984741211;26.05500030517578;35.88199996948242
2016-02-17;24.530000686645508;26.704999923706055;36.5984992980957
2016-02-18;24.065000534057617;26.25;35.8754997253418
2016-02-19;24.010000228881836;26.7450008392334;36.105499267578125
2016-02-22;24.219999313354492;27.975000381469727;36.45249938964844
2016-02-23;23.672500610351562;27.64699935913086;35.864498138427734
2016-02-24;24.024999618530273;27.70199966430664;36.04499816894531
2016-02-25;24.190000534057617;27.75749969482422;36.45600128173828
2016-02-26;24.227500915527344;27.761499404907227;36.24300003051758
2016-02-29;24.172500610351562;27.625999450683594;35.861000061035156
2016-03-01;25.13249969482422;28.95199966430664;37.10850143432617
2016-03-02;25.1875;29.010499954223633;36.9739990234375
2016-03-03;25.375;28.874500274658203;36.579498291015625
2016-03-04;25.752500534057617;28.756999969482422;36.51100158691406
2016-03-07;25.467500686645508;28.139999389648438;35.63999938964844
2016-03-08;25.25749969482422;28.01300048828125;35.67649841308594
2016-03-09;25.280000686645508;27.973499298095703;36.27050018310547
2016-03-10;25.292499542236328;27.946500778198242;36.60850143432617
2016-03-11;25.565000534057617;28.480499267578125;37.243499755859375
2016-03-14;25.6299991607666;28.668500900268555;37.512001037597656
2016-03-15;26.145000457763672;28.85099983215332;37.528499603271484
2016-03-16;26.49250030517578;28.713499069213867;37.86800003051758
2016-03-17;26.450000762939453;27.972000122070312;37.92399978637695
2016-03-18;26.479999542236328;27.604000091552734;37.77050018310547
2016-03-21;26.477500915527344;27.698999404907227;38.108001708984375
2016-03-22;26.68000030517578;28.02400016784668;38.002498626708984
2016-03-23;26.532499313354492;28.48150062561035;37.87799835205078
2016-03-24;26.417499542236328;29.147499084472656;37.742000579833984
2016-03-28;26.297500610351562;28.993499755859375;37.66400146484375
2016-03-29;26.920000076293945;29.69300079345703;38.294498443603516
2016-03-30;27.389999389648438;29.934499740600586;38.41699981689453
2016-03-31;27.247499465942383;29.68199920654297;38.14500045776367
2016-04-01;27.497499465942383;29.924999237060547;38.48350143432617
2016-04-04;27.780000686645508;29.659500122070312;38.25600051879883
2016-04-05;27.452499389648438;29.30699920654297;37.92850112915039
2016-04-06;27.739999771118164;30.104000091552734;38.403499603271484
2016-04-07;27.135000228881836;29.571500778198242;38.00600051879883
2016-04-08;27.165000915527344;29.729999542236328;37.9734992980957
2016-04-11;27.2549991607666;29.796499252319336;37.87699890136719
2016-04-12;27.610000610351562;30.15850067138672;38.215999603271484
2016-04-13;28.010000228881836;30.740999221801758;38.59550094604492
2016-04-14;28.024999618530273;31.037500381469727;38.769500732421875
2016-04-15;27.462499618530273;31.29450035095215;39.0
2016-04-18;26.8700008392334;31.767499923706055;39.38399887084961
2016-04-19;26.727500915527344;31.395000457763672;38.8125
2016-04-20;26.782499313354492;31.649499893188477;38.74599838256836
2016-04-21;26.49250030517578;31.549999237060547;39.0
2016-04-22;26.420000076293945;31.024999618530273;36.88850021362305
2016-04-25;26.270000457763672;31.309999465942383;37.11050033569336
