ID de execução;Data leitura;EPC;Origem;Destino;Situação Atual;Tipo de Movimento;Status aprovação
412198956;05/10/2022 16:22;3035E847FC36A70000000001;JOGe - Matriz;JOGE - LJ 02 SHOP IGUATEMI SP - PISO TERREO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198958;05/10/2022 16:22;3035E847FC36ADC000000001;JOGe - Matriz;JOGE - LJ 05 SHOPPING ELDORADO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198960;05/10/2022 16:22;3035E847FC1C114000000001;INBRANDS - MATRIZ;INBRANDS SP MKT- CDs;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198962;05/10/2022 16:22;3035E847FC1C1BC000000001;INBRANDS - MATRIZ;TH - OUTLET SP MKT;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198963;05/10/2022 16:22;3035E847FC3B320000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ09 - SHOP SP MARKET;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198965;05/10/2022 16:22;3035E847FC36D3C000000001;PONTAL VERMELHO - matriz;PONTAL VERMELHO - LJ 17 Shopping SP Market;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198966;05/10/2022 16:22;3035E847FC3DA28000000001;CINEMARK - MATRIZ;CINEMARK - 682 - CIDADE JARDIM;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198968;05/10/2022 16:22;303430D3FC57E44000001C19;SEPHORA - MATRIZ;SEPHORA -  FILIAL CIDADE JARDIM - 2312;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198970;05/10/2022 16:22;3035E847FC39480000000001;GRUPO SOMA - MATRIZ botafogo;GRUPO SOMA - CRIS BARROS CIDADE JARDIM;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198973;05/10/2022 16:22;3035E847FC1D010000000001;INBRANDS - MATRIZ;RICHARDS RC57 - Cidade Jardim;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198976;05/10/2022 16:22;3035E847FC3732C000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 39 Shopping Mais Largo XIII;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198977;05/10/2022 16:22;3035E847FC30930000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP  SPCSTO3 - Mais Shopping;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198979;05/10/2022 16:22;3035E847FC3B530000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ53 - SHOP LARGO 13;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198981;05/10/2022 16:22;3035E847FC1AD80000000001;EUROBIKE - MATRIZ;EUROBIKE - McLaren;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198983;05/10/2022 16:22;3035E847FC309C0000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCITA3 - Clodomiro Amazonas II;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198984;05/10/2022 16:22;3035E847FC1B088000000001;EUROBIKE - MATRIZ;EUROBIKE - AUDI SÃO PAULO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198985;05/10/2022 16:22;3035E847FC36430000000001;grupo soma - matriz sao cristovao;grupo soma - FARM JOaO CACHOEIRA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198987;05/10/2022 16:22;3035E847FC39C7C000000001;CAR SYSTEM - MATRIZ;CAR SYSTEM - REGIONAL FL - UNIVERSO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198988;05/10/2022 16:22;3035E847FC39C68000000001;CAR SYSTEM - MATRIZ;CAR SYSTEM - REGIONAL PA - IMMUTARE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412198990;05/10/2022 16:22;3035E847FC3B180000000001;MAMAE PRESENTES - CASA LOJISTA - MATRIZ;MAMAE PRESENTES - SANTO AMARO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205340;05/10/2022 16:22;3035E847FC30904000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCSTO4 - Washington Luís;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205344;05/10/2022 16:22;3035E847FC3843C000000001;SANUTRIN MATRIZ;SANUTRIN - LOURENÇO CASTANHO-ALTO DA BOA VISTA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205347;05/10/2022 16:22;3035E847FC38438000000001;SANUTRIN MATRIZ;SANUTRIN - LOURENÇO CASTANHO-ALTO DA BOA VISTA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205350;05/10/2022 16:22;3035E847FC30A14000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMARTFIT - ADM SP SPCSTO5 - ANTONIO BENTO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205352;05/10/2022 16:22;3035E847FC35E90000000001;GRUPO SOMA - MATRIZ botafogo;grupo soma - ANIMALE SHOPPING MARKET PLACE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205354;05/10/2022 16:22;3035E847FC3097C000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCSTO1 - Borba Gato;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205355;05/10/2022 16:22;3035E847FC205F4000000001;LLINEA - MATRIZ;LNA	CALDEX;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205356;05/10/2022 16:22;3035E847FC205D4000000001;LLINEA - MATRIZ;LNA	BELA TINTAS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205357;05/10/2022 16:22;3035E847FC208EC000000001;LLINEA - MATRIZ;LNA	JOLITEX;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205358;05/10/2022 16:22;3035E847FC30018000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMARTFIT - ADM SP SPISBC6 - CASTELO BRANCO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205360;05/10/2022 16:22;3035E847FC2046C000000001;LLINEA - MATRIZ;LNA	ALUMBRA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205361;05/10/2022 16:22;3035E847FC2060C000000001;LLINEA - MATRIZ;LNA	COMPONENT;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205364;05/10/2022 16:22;3035E847FC2FF08000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPIDIA1 - Diadema;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205365;05/10/2022 16:22;3035E847FC33894000000001;LEO MADEIRAS - MATRIZ;LEO MADEIRAS - Diadema;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205368;05/10/2022 16:22;3035E847FC38520000000001;CAR SYSTEM - MATRIZ;CAR SYSTEM - CETEC - DIADEMA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205371;05/10/2022 16:22;3035E847FC20A04000000001;LLINEA - MATRIZ;LNA	RASSINI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205374;05/10/2022 16:22;3035E847FC1EA9C000000001;LLINEA - MATRIZ;LNA LAURENTI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205378;05/10/2022 16:22;3035E847FC2D4D4000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPISBC3 - Rudge Ramos;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205380;05/10/2022 16:22;3035E847FC2D4D0000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPISBC3 - Rudge Ramos;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205382;05/10/2022 16:22;3035E847FC22B20000000001;ASSAI - MATRIZ;ASSAI - 	LJ156 - DIADEMA PIRAPORINHA - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412205383;05/10/2022 16:22;3035E847FC3B504000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ45 - SHOP PRACA da moça;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412218063;05/10/2022 16:22;3035E847FC23200000000001;ASSAI - MATRIZ;ASSAI - 	LJ203 - Anchieta/SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412218066;05/10/2022 16:22;3035E847FC29404000000001;NIKE MATRIZ - ESCRITÓRIO LAPA;NIKE - EXTRA  ANCHIETA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412218071;05/10/2022 16:22;3035E847FC2940C000000001;NIKE MATRIZ - ESCRITÓRIO LAPA;NIKE - EXTRA  ANCHIETA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412218073;05/10/2022 16:22;3035E847FC3B13C000000001;MAMAE PRESENTES - CASA LOJISTA - MATRIZ;MAMAE PRESENTES - SAO BERNARDO DO CAMPO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412218075;05/10/2022 16:22;3035E847FC2FFE8000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPISBC5 - Extra Anchieta;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412218077;05/10/2022 16:22;3035E847FC2FFF0000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPISBC4 - Shopping Metrópole;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412218079;05/10/2022 16:22;3035E847FC23D5C000000001;ASSAI - MATRIZ;assai - lj205 - Santo André - Telhanorte;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412218081;05/10/2022 16:22;3035E847FC30090000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPISBC2 - Plaza Shopping;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412218082;05/10/2022 16:22;3035E847FC352D4000000001;DAVÓ MATRIZ - LJ 03 - HIPER GUAIANAZES;DAvó - lj 12 - Hiper Sao Bernardo do Campo;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412218084;05/10/2022 16:22;3035E847FC2FFC4000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPISBC9 - Rua João Pessoa;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412218085;05/10/2022 16:22;3035E847FC2FF78000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMARTFIT - ADM SP SPISBC7 - PRESTES MAIA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412218087;05/10/2022 16:22;3035E847FC30384000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPITAB3- Jardim Clementino;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412218089;05/10/2022 16:22;3035E847FC36430000000001;grupo soma - matriz sao cristovao;grupo soma - FARM JOaO CACHOEIRA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264574;05/10/2022 17:50;3035E847FC350A0000000001;unifisa - matriz;unifisa - Butanta;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264575;05/10/2022 17:50;3035E847FC35400000000001;UNIDAS - MATRIZ SP;UNIDAS - TAB1 - SANTO AMARO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264577;05/10/2022 17:50;3035E847FC207B4000000001;LLINEA - MATRIZ;LNA	BÚFALO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264579;05/10/2022 17:50;3035E847FC3B570000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ77 - SHOP ITAPECERICA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264580;05/10/2022 17:50;3035E847FC209F8000000001;LLINEA - MATRIZ;LNA	RAÇA TRANSPORTES;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264581;05/10/2022 17:50;3035E847FC1D8B0000000001;INBRANDS - MATRIZ;INBRANDS CD EMBU - CDs;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264582;05/10/2022 17:50;3035E847FC1A4BC000000001;UNIDAS - MATRIZ SP;UNIDAS - ACELERO - BUTANTÃ;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264584;05/10/2022 17:50;3035E847FC37C38000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 02 Shopping Butanta;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264585;05/10/2022 17:50;3035E847FC2224C000000001;ASSAI - MATRIZ;ASSAI - 	LJ93 - PIRAJUSSARA - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264587;05/10/2022 17:50;3035E847FC224AC000000001;ASSAI - MATRIZ;ASSAI - 	LJ112 - TABOÃO DA SERRA - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264589;05/10/2022 17:50;3035E847FC303AC000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPITAB4 - Taboão Outlet;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264591;05/10/2022 17:50;3035E847FC3530C000000001;DAVÓ MATRIZ - LJ 03 - HIPER GUAIANAZES;DAvó - lj 13 - Hiper Taboao da Serra;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264593;05/10/2022 17:50;3035E847FC31864000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCRPS1 - Raposo Tavares;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264594;05/10/2022 17:50;3035E847FC3033C000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPITAB2 - Largo do Taboão;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264595;05/10/2022 17:50;3035E847FC36FBC000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 27 Shopping Taboao;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264598;05/10/2022 17:50;3035E847FC3B5E8000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ93 - SHOP GRANJA VIANA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264600;05/10/2022 17:50;3035E847FC3B398000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ19 - CAMPO LIMPO - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264601;05/10/2022 17:50;3035E847FC18560000000001;UNIDAS - MATRIZ SP;UNIDAS - SCP1 - SAO PAULO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264602;05/10/2022 17:50;3035E847FC21EE0000000001;ASSAI - MATRIZ;ASSAI - 	LJ74 - GIOVANNI PIRELLI - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264605;05/10/2022 17:50;3035E847FC36F14000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 25 Mauá Plaza Shopping;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264606;05/10/2022 17:50;3035E847FC2D494000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPICMP1 - Campestre;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264608;05/10/2022 17:50;3035E847FC22BE0000000001;ASSAI - MATRIZ;ASSAI - 	LJ161 - SHOP MAUÁ - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264613;05/10/2022 17:50;3035E847FC2D554000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPISTA6 - Príncipe de Gales;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264614;05/10/2022 17:50;3035E847FC16D70000000001;Iplace - Matriz;HS CONSORCIOS - Santo Andre;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264617;05/10/2022 17:50;3035E847FC22260000000001;ASSAI - MATRIZ;ASSAI - 	LJ94 - VILA LUZITA - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264619;05/10/2022 17:50;3035E847FC1855C000000001;UNIDAS - MATRIZ SP;UNIDAS - SCP1 - SAO PAULO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264620;05/10/2022 17:50;3035E847FC1EC78000000001;TERLOC - MATRIZ;TERLOC - SANTO ANDRE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264621;05/10/2022 17:50;3035E847FC1EC7C000000001;TERLOC - MATRIZ;TERLOC - SANTO ANDRE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264622;05/10/2022 17:50;3035E847FC3B8DC000000001;FONTES DESPACHANTES - MATRIZ;FONTES DESPACHANTES - LIBERTY SEGUROS - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264624;05/10/2022 17:50;3035E847FC33960000000001;LEO MADEIRAS - MATRIZ;LEO MADEIRAS - Santo AndrE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264625;05/10/2022 17:50;3035E847FC38464000000001;SANUTRIN MATRIZ;SANUTRIN - VICENTINO VIRGEM PODEROSA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264627;05/10/2022 17:50;3035E847FC338FC000000001;LEO MADEIRAS - MATRIZ;LEO MADEIRAS - Ipiranga;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264628;05/10/2022 17:50;3035E847FC3E42C000000001;LLINEA - MATRIZ;"""LNA	FERROLENE - SP""";05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264630;05/10/2022 17:50;3035E847FC33A10000000001;LEO MADEIRAS - MATRIZ;LEO MADEIRAS - GasOmetro;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264631;05/10/2022 17:50;3035E847FC2C6BC000000001;LELLO - MATRIZ SP;LELLO - PAES DE BARROS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264633;05/10/2022 17:50;3035E847FC3B8CC000000001;FONTES DESPACHANTES - MATRIZ;fontes despachantes - morati - sp;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264634;05/10/2022 17:50;3035E847FC1EB10000000001;LLINEA - MATRIZ;LNA VALENTIR ADVOGADOS ASSOCIADOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264636;05/10/2022 17:50;3035E847FC375F8000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 20 bras;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264638;05/10/2022 17:50;3035E847FC216C8000000001;ASSAI - MATRIZ;ASSAI - 	LJ16 - SANTO ANDRÉ - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264639;05/10/2022 17:50;3035E847FC27C58000000001;PIRELLI - MATRIZ;PIRELLI - LJ	2 - SANTO ANDRÉ;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264640;05/10/2022 17:50;3035E847FC3B380000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ15 - SHOP MAUA PLAZA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264641;05/10/2022 17:50;3035E847FC1EA64000000001;LLINEA - MATRIZ;LNA MERCADOCAR - SANTO ANDRE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264643;05/10/2022 17:50;3035E847FC2F6BC000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;smartfit - adm sp SPISTA1 - GRAND PLAZA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264645;05/10/2022 17:50;3035E847FC37D74000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 10 Grand Plaza Shopping;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412264646;05/10/2022 17:50;3035E847FC29440000000001;NIKE MATRIZ - ESCRITÓRIO LAPA;NIKE - SANTO ANDRE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
